n, s
996, 0.006666898727416992
997, 0.006942033767700195
998, 0.009344100952148438
999, 0.00951695442199707
1000, 0.013305902481079102
1010, 0.011065006256103516
1020, 0.012304067611694336
1030, 0.010320901870727539
1040, 0.010617971420288086
1050, 0.01158905029296875
1060, 0.010650873184204102
1070, 0.009277820587158203
1080, 0.007464170455932617
1090, 0.0074367523193359375
1100, 0.007526874542236328
1110, 0.00904393196105957
1120, 0.013067960739135742
1130, 0.011279106140136719
1140, 0.010596752166748047
1150, 0.010687112808227539
1160, 0.011473894119262695
1170, 0.011399030685424805
1180, 0.011622905731201172
1190, 0.01129007339477539
1200, 0.011873006820678711
1210, 0.012076139450073242
1220, 0.011133909225463867
1230, 0.010250329971313477
1240, 0.011622905731201172
1250, 0.011976957321166992
1260, 0.015617132186889648
1270, 0.01180887222290039
1280, 0.01264500617980957
1290, 0.01242208480834961
1300, 0.012051105499267578
1310, 0.01157689094543457
1320, 0.00968027114868164
1330, 0.01041102409362793
1340, 0.010287046432495117
1350, 0.011822223663330078
1360, 0.013757944107055664
1370, 0.012533187866210938
1380, 0.012903928756713867
1390, 0.01182699203491211
1400, 0.012107133865356445
1410, 0.012676000595092773
1420, 0.013175010681152344
1430, 0.013349771499633789
1440, 0.010258913040161133
1450, 0.011460065841674805
1460, 0.014561891555786133
1470, 0.01449894905090332
1480, 0.012362957000732422
1490, 0.014178037643432617
1500, 0.017709970474243164
1510, 0.013628959655761719
1520, 0.01477503776550293
1530, 0.019514799118041992
1540, 0.014404773712158203
1550, 0.014770984649658203
1560, 0.013912200927734375
1570, 0.013462066650390625
1580, 0.015801668167114258
1590, 0.014905691146850586
1600, 0.01922893524169922
1610, 0.01582789421081543
1620, 0.015223979949951172
1630, 0.015803813934326172
1640, 0.014372110366821289
1650, 0.015158653259277344
1660, 0.017728090286254883
1670, 0.015819787979125977
1680, 0.015427827835083008
1690, 0.014799118041992188
1700, 0.01868605613708496
1710, 0.01594090461730957
1720, 0.014277935028076172
1730, 0.016148090362548828
1740, 0.01359701156616211
1750, 0.014965057373046875
1760, 0.013277769088745117
1770, 0.015610933303833008
1780, 0.01662421226501465
1790, 0.01884293556213379
1800, 0.01624608039855957
1810, 0.018355846405029297
1820, 0.015931129455566406
1830, 0.016190767288208008
1840, 0.017066001892089844
1850, 0.019062042236328125
1860, 0.017838001251220703
1870, 0.01576995849609375
1880, 0.017576932907104492
1890, 0.01774907112121582
1900, 0.01695108413696289
1910, 0.017912864685058594
1920, 0.022922039031982422
1930, 0.017179012298583984
1940, 0.01716780662536621
1950, 0.018388032913208008
1960, 0.022258996963500977
1970, 0.01882314682006836
1980, 0.01815199851989746
1990, 0.01792168617248535
2000, 0.017329931259155273
2010, 0.017919063568115234
2020, 0.017924070358276367
2030, 0.017581939697265625
2040, 0.023185014724731445
2050, 0.01903510093688965
2060, 0.018186092376708984
2070, 0.01925802230834961
2080, 0.017273902893066406
2090, 0.02084517478942871
2100, 0.019214153289794922
2110, 0.024155139923095703
2120, 0.024080991744995117
2130, 0.018524169921875
2140, 0.018712282180786133
2150, 0.019014835357666016
2160, 0.020070314407348633
2170, 0.019865036010742188
2180, 0.0250699520111084
2190, 0.022600173950195312
2200, 0.02411818504333496
2210, 0.023656845092773438
2220, 0.0225827693939209
2230, 0.019690990447998047
2240, 0.02637791633605957
2250, 0.029825925827026367
2260, 0.025721073150634766
2270, 0.027836322784423828
2280, 0.02804398536682129
2290, 0.026259899139404297
2300, 0.02027583122253418
2310, 0.019865989685058594
2320, 0.02365899085998535
2330, 0.02113056182861328
2340, 0.023241281509399414
2350, 0.023696184158325195
2360, 0.02354907989501953
2370, 0.023755788803100586
2380, 0.028875112533569336
2390, 0.02117300033569336
2400, 0.021220922470092773
2410, 0.02388310432434082
2420, 0.0232388973236084
2430, 0.0258331298828125
2440, 0.022993087768554688
2450, 0.023777008056640625
2460, 0.023313283920288086
2470, 0.0221707820892334
2480, 0.021222829818725586
2490, 0.023801803588867188
2500, 0.024847030639648438
2510, 0.027856111526489258
2520, 0.022908926010131836
2530, 0.024451017379760742
2540, 0.02507305145263672
2550, 0.02428412437438965
2560, 0.025721073150634766
2570, 0.024447917938232422
2580, 0.023463726043701172
2590, 0.0260159969329834
2600, 0.022526025772094727
2610, 0.023530006408691406
2620, 0.02690601348876953
2630, 0.026604890823364258
2640, 0.027415037155151367
2650, 0.02538013458251953
2660, 0.025972843170166016
2670, 0.02398514747619629
2680, 0.030874252319335938
2690, 0.02698802947998047
2700, 0.024110078811645508
2710, 0.02784585952758789
2720, 0.023395061492919922
2730, 0.02801680564880371
2740, 0.031769752502441406
2750, 0.028381824493408203
2760, 0.025027990341186523
2770, 0.023792028427124023
2780, 0.026671171188354492
2790, 0.031126022338867188
2800, 0.024219989776611328
2810, 0.027572154998779297
2820, 0.025806903839111328
2830, 0.025783777236938477
2840, 0.0404820442199707
2850, 0.024466991424560547
2860, 0.02878594398498535
2870, 0.027252912521362305
2880, 0.026335954666137695
2890, 0.030179977416992188
2900, 0.02686309814453125
2910, 0.025796890258789062
2920, 0.028627872467041016
2930, 0.03085017204284668
2940, 0.0336000919342041
2950, 0.030080080032348633
2960, 0.030599117279052734
2970, 0.0288088321685791
2980, 0.030672788619995117
2990, 0.02891707420349121
3000, 0.030544042587280273
3010, 0.029102087020874023
3020, 0.033538103103637695
3030, 0.034800052642822266
3040, 0.02871394157409668
3050, 0.027090072631835938
3060, 0.028803110122680664
3070, 0.032926082611083984
3080, 0.034399986267089844
3090, 0.02957296371459961
3100, 0.027037382125854492
3110, 0.026406049728393555
3120, 0.030482053756713867
3130, 0.030462980270385742
3140, 0.02988886833190918
3150, 0.03360486030578613
3160, 0.030000925064086914
3170, 0.032672882080078125
3180, 0.03122997283935547
3190, 0.033132076263427734
3200, 0.03147697448730469
3210, 0.03796100616455078
3220, 0.03183293342590332
3230, 0.03206586837768555
3240, 0.03284311294555664
3250, 0.03206038475036621
3260, 0.033350229263305664
3270, 0.032876014709472656
3280, 0.03348517417907715
3290, 0.030556201934814453
3300, 0.03484201431274414
3310, 0.03289318084716797
3320, 0.03197813034057617
3330, 0.033167123794555664
3340, 0.04610705375671387
3350, 0.04107999801635742
3360, 0.03384089469909668
3370, 0.03237557411193848
3380, 0.038787841796875
3390, 0.03403115272521973
3400, 0.033041954040527344
3410, 0.03280472755432129
3420, 0.03939032554626465
3430, 0.036187171936035156
3440, 0.03215789794921875
3450, 0.03362107276916504
3460, 0.04274106025695801
3470, 0.0339808464050293
3480, 0.034355878829956055
3490, 0.03575015068054199
3500, 0.046070098876953125
3510, 0.0344388484954834
3520, 0.03531813621520996
3530, 0.03630685806274414
3540, 0.044209957122802734
3550, 0.03425097465515137
3560, 0.03369498252868652
3570, 0.03487420082092285
3580, 0.03886103630065918
3590, 0.034559011459350586
3600, 0.03805279731750488
3610, 0.03752303123474121
3620, 0.03969407081604004
3630, 0.035516977310180664
3640, 0.03719305992126465
3650, 0.041518211364746094
3660, 0.03836488723754883
3670, 0.03660893440246582
3680, 0.03679370880126953
3690, 0.04437708854675293
3700, 0.036926984786987305
3710, 0.03576803207397461
3720, 0.03713393211364746
3730, 0.039369821548461914
3740, 0.035717010498046875
3750, 0.041735172271728516
3760, 0.043834686279296875
3770, 0.036955833435058594
3780, 0.03780984878540039
3790, 0.037197113037109375
3800, 0.03998088836669922
3810, 0.04449009895324707
3820, 0.04272294044494629
3830, 0.0475921630859375
3840, 0.04086184501647949
3850, 0.03884077072143555
3860, 0.040863990783691406
3870, 0.043020009994506836
3880, 0.04047822952270508
3890, 0.03929591178894043
3900, 0.04695701599121094
3910, 0.04226398468017578
3920, 0.042716026306152344
3930, 0.03997516632080078
3940, 0.04088902473449707
3950, 0.042707204818725586
3960, 0.0381009578704834
3970, 0.04724597930908203
3980, 0.043534278869628906
3990, 0.04263186454772949
4000, 0.04172635078430176
4010, 0.04274106025695801
4020, 0.04507327079772949
4030, 0.0391688346862793
4040, 0.04250025749206543
4050, 0.04098916053771973
4060, 0.041915178298950195
4070, 0.04509711265563965
4080, 0.04366588592529297
4090, 0.046959638595581055
4100, 0.056127071380615234
4110, 0.04561614990234375
4120, 0.04570913314819336
4130, 0.04553508758544922
4140, 0.040338993072509766
4150, 0.0404510498046875
4160, 0.04229307174682617
4170, 0.04706287384033203
4180, 0.04546093940734863
4190, 0.043237924575805664
4200, 0.04713702201843262
4210, 0.04335308074951172
4220, 0.046092987060546875
4230, 0.055446624755859375
4240, 0.04550909996032715
4250, 0.044861793518066406
4260, 0.05379605293273926
4270, 0.042855262756347656
4280, 0.043089866638183594
4290, 0.053954124450683594
4300, 0.044450998306274414
4310, 0.0450289249420166
4320, 0.052741050720214844
4330, 0.044943809509277344
4340, 0.04819512367248535
4350, 0.053093910217285156
4360, 0.04342484474182129
4370, 0.046097755432128906
4380, 0.0534212589263916
4390, 0.04717302322387695
4400, 0.04870867729187012
4410, 0.05798673629760742
4420, 0.04325389862060547
4430, 0.04745221138000488
4440, 0.05285811424255371
4450, 0.04512500762939453
4460, 0.04985404014587402
4470, 0.05593085289001465
4480, 0.06361913681030273
4490, 0.04488015174865723
4500, 0.059285879135131836
4510, 0.05198812484741211
4520, 0.04794430732727051
4530, 0.050328969955444336
4540, 0.04652905464172363
4550, 0.0554349422454834
4560, 0.04877901077270508
4570, 0.050556182861328125
4580, 0.05132627487182617
4590, 0.050951242446899414
4600, 0.049288034439086914
4610, 0.04785418510437012
4620, 0.04944896697998047
4630, 0.04918503761291504
4640, 0.057653188705444336
4650, 0.051611900329589844
4660, 0.051190853118896484
4670, 0.056018829345703125
4680, 0.05088376998901367
4690, 0.0510411262512207
4700, 0.05217099189758301
4710, 0.05109405517578125
4720, 0.050385236740112305
4730, 0.055226802825927734
4740, 0.051606178283691406
4750, 0.050923824310302734
4760, 0.05005908012390137
4770, 0.05327272415161133
4780, 0.057106971740722656
4790, 0.05326485633850098
4800, 0.05384707450866699
4810, 0.05396389961242676
4820, 0.05255889892578125
4830, 0.05372500419616699
4840, 0.05192208290100098
4850, 0.05272698402404785
4860, 0.06161904335021973
4870, 0.044464826583862305
4880, 0.05213594436645508
4890, 0.05808711051940918
4900, 0.052681922912597656
4910, 0.054991960525512695
4920, 0.05213308334350586
4930, 0.0527951717376709
4940, 0.06223893165588379
4950, 0.0545041561126709
4960, 0.05202198028564453
4970, 0.055719852447509766
4980, 0.05785703659057617
4990, 0.06552505493164062
5000, 0.057405948638916016
5010, 0.05526590347290039
5020, 0.05936002731323242
5030, 0.0540928840637207
5040, 0.07515501976013184
5050, 0.054071903228759766
5060, 0.05562090873718262
5070, 0.05915689468383789
5080, 0.0547490119934082
5090, 0.05938100814819336
5100, 0.05562591552734375
5110, 0.05451703071594238
5120, 0.06227684020996094
5130, 0.05749106407165527
5140, 0.05785179138183594
5150, 0.05689859390258789
5160, 0.05894112586975098
5170, 0.06699109077453613
5180, 0.05835294723510742
5190, 0.05776095390319824
5200, 0.058615922927856445
5210, 0.06018424034118652
5220, 0.06696796417236328
5230, 0.05920004844665527
5240, 0.05843687057495117
5250, 0.06260299682617188
5260, 0.06155705451965332
5270, 0.06589293479919434
5280, 0.06113791465759277
5290, 0.06020998954772949
5300, 0.06077313423156738
5310, 0.059072017669677734
5320, 0.06773114204406738
5330, 0.06137895584106445
5340, 0.0731651782989502
5350, 0.061179161071777344
5360, 0.061200857162475586
5370, 0.05854296684265137
5380, 0.0614619255065918
5390, 0.0739130973815918
5400, 0.06328773498535156
5410, 0.057997941970825195
5420, 0.06443905830383301
5430, 0.061675071716308594
5440, 0.06709814071655273
5450, 0.06284403800964355
5460, 0.07228803634643555
5470, 0.06522607803344727
5480, 0.06260228157043457
5490, 0.06663703918457031
5500, 0.06150221824645996
5510, 0.06581497192382812
5520, 0.06263303756713867
5530, 0.07134699821472168
5540, 0.06786298751831055
5550, 0.06493210792541504
5560, 0.06383109092712402
5570, 0.06584405899047852
5580, 0.06799173355102539
5590, 0.06398415565490723
5600, 0.07436800003051758
5610, 0.06493592262268066
5620, 0.08062982559204102
5630, 0.06722807884216309
5640, 0.06554126739501953
5650, 0.06914305686950684
5660, 0.06030416488647461
5670, 0.06815600395202637
5680, 0.06534004211425781
5690, 0.08139801025390625
5700, 0.06831789016723633
5710, 0.07268619537353516
5720, 0.07362794876098633
5730, 0.07834315299987793
5740, 0.06722402572631836
5750, 0.06761312484741211
5760, 0.06534481048583984
5770, 0.06963205337524414
5780, 0.07240414619445801
5790, 0.07030797004699707
5800, 0.07165312767028809
5810, 0.06653809547424316
5820, 0.0761098861694336
5830, 0.06783366203308105
5840, 0.07530498504638672
5850, 0.06922173500061035
5860, 0.07216095924377441
5870, 0.0680229663848877
5880, 0.06859707832336426
5890, 0.06886410713195801
5900, 0.06749892234802246
5910, 0.07124090194702148
5920, 0.06881117820739746
5930, 0.07171010971069336
5940, 0.068817138671875
5950, 0.07534098625183105
5960, 0.06654906272888184
5970, 0.0765378475189209
5980, 0.06897592544555664
5990, 0.08642196655273438
6000, 0.0742330551147461
6010, 0.08359313011169434
6020, 0.07150602340698242
6030, 0.08133196830749512
6040, 0.07279014587402344
6050, 0.07381010055541992
6060, 0.07773780822753906
6070, 0.08337998390197754
6080, 0.0808718204498291
6090, 0.08133506774902344
6100, 0.06891608238220215
6110, 0.07076191902160645
6120, 0.07726597785949707
6130, 0.07155585289001465
6140, 0.07697105407714844
6150, 0.07865595817565918
6160, 0.08507084846496582
6170, 0.0756998062133789
6180, 0.08021807670593262
6190, 0.07846283912658691
6200, 0.08319807052612305
6210, 0.07071304321289062
6220, 0.07580709457397461
6230, 0.08283090591430664
6240, 0.0888822078704834
6250, 0.07960820198059082
6260, 0.08540081977844238
6270, 0.08930802345275879
6280, 0.08168601989746094
6290, 0.07930493354797363
6300, 0.08452081680297852
6310, 0.07729268074035645
6320, 0.0804738998413086
6330, 0.07692503929138184
6340, 0.08431315422058105
6350, 0.07849001884460449
6360, 0.08302092552185059
6370, 0.07772707939147949
6380, 0.12495899200439453
6390, 0.07492494583129883
6400, 0.07394218444824219
6410, 0.07715034484863281
6420, 0.07152485847473145
6430, 0.0778958797454834
6440, 0.07522296905517578
6450, 0.08140397071838379
6460, 0.07872414588928223
6470, 0.08154106140136719
6480, 0.0764319896697998
6490, 0.08266186714172363
6500, 0.08401298522949219
6510, 0.09520268440246582
6520, 0.09067702293395996
6530, 0.08361387252807617
6540, 0.08707880973815918
6550, 0.08131980895996094
6560, 0.09404969215393066
6570, 0.08130288124084473
6580, 0.08120608329772949
6590, 0.09336113929748535
6600, 0.07943105697631836
6610, 0.0991365909576416
6620, 0.0855550765991211
6630, 0.09131288528442383
6640, 0.08501601219177246
6650, 0.10500502586364746
6660, 0.09210991859436035
6670, 0.09953093528747559
6680, 0.08853316307067871
6690, 0.0840909481048584
6700, 0.08774089813232422
6710, 0.0809316635131836
6720, 0.0875849723815918
6730, 0.08923029899597168
6740, 0.08237528800964355
6750, 0.09197020530700684
6760, 0.09914493560791016
6770, 0.09199690818786621
6780, 0.1015627384185791
6790, 0.08613801002502441
6800, 0.11559915542602539
6810, 0.08401894569396973
6820, 0.10567975044250488
6830, 0.09165596961975098
6840, 0.10379600524902344
6850, 0.11698508262634277
6860, 0.09338712692260742
6870, 0.11472582817077637
6880, 0.09373807907104492
6890, 0.09189105033874512
6900, 0.08895111083984375
6910, 0.08237290382385254
6920, 0.0832357406616211
6930, 0.08013319969177246
6940, 0.08104491233825684
6950, 0.08453083038330078
6960, 0.0969688892364502
6970, 0.09216594696044922
6980, 0.10307574272155762
6990, 0.08015203475952148
7000, 0.09375500679016113
7010, 0.08814406394958496
7020, 0.08264803886413574
7030, 0.08687400817871094
7040, 0.1031029224395752
7050, 0.09665989875793457
7060, 0.09743309020996094
7070, 0.1021718978881836
7080, 0.1013648509979248
7090, 0.09818911552429199
7100, 0.09593868255615234
7110, 0.10160303115844727
7120, 0.09933018684387207
7130, 0.10733699798583984
7140, 0.1046748161315918
7150, 0.13134193420410156
7160, 0.09226298332214355
7170, 0.11933302879333496
7180, 0.11175298690795898
7190, 0.13724207878112793
7200, 0.08677911758422852
7210, 0.09804081916809082
7220, 0.08958196640014648
7230, 0.09154582023620605
7240, 0.09397697448730469
7250, 0.09024500846862793
7260, 0.09939312934875488
7270, 0.1212778091430664
7280, 0.09268498420715332
7290, 0.11461091041564941
7300, 0.09833884239196777
7310, 0.10765695571899414
7320, 0.09751200675964355
7330, 0.10360431671142578
7340, 0.1128849983215332
7350, 0.10615897178649902
7360, 0.1085047721862793
7370, 0.09554886817932129
7380, 0.0999612808227539
7390, 0.11928677558898926
7400, 0.0963132381439209
7410, 0.11278223991394043
7420, 0.10230684280395508
7430, 0.09431195259094238
7440, 0.11657404899597168
7450, 0.10220694541931152
7460, 0.11485075950622559
7470, 0.09377098083496094
7480, 0.10352277755737305
7490, 0.11945319175720215
7500, 0.11476707458496094
7510, 0.10344719886779785
7520, 0.10665702819824219
7530, 0.11498212814331055
7540, 0.1278541088104248
7550, 0.11949872970581055
7560, 0.12162208557128906
7570, 0.10228204727172852
7580, 0.10788679122924805
7590, 0.1255631446838379
7600, 0.10195183753967285
7610, 0.11299514770507812
7620, 0.11374998092651367
7630, 0.11260986328125
7640, 0.10738396644592285
7650, 0.12012696266174316
7660, 0.11347079277038574
7670, 0.1287250518798828
7680, 0.10768890380859375
7690, 0.1289505958557129
7700, 0.12299799919128418
7710, 0.11342382431030273
7720, 0.11879682540893555
7730, 0.10919809341430664
7740, 0.11676597595214844
7750, 0.12595582008361816
7760, 0.11111688613891602
7770, 0.1290578842163086
7780, 0.11850762367248535
7790, 0.1156620979309082
7800, 0.1189870834350586
7810, 0.11645102500915527
7820, 0.10787415504455566
7830, 0.13427495956420898
7840, 0.1099860668182373
7850, 0.11703801155090332
7860, 0.13193130493164062
7870, 0.12463712692260742
7880, 0.12078404426574707
7890, 0.14580082893371582
7900, 0.11599302291870117
7910, 0.11606502532958984
7920, 0.10806393623352051
7930, 0.11472082138061523
7940, 0.1342909336090088
7950, 0.1230778694152832
7960, 0.14845800399780273
7970, 0.13616323471069336
7980, 0.11922001838684082
7990, 0.11130118370056152
8000, 0.1386241912841797
8010, 0.12451910972595215
8020, 0.12643003463745117
8030, 0.14389300346374512
8040, 0.125274658203125
8050, 0.12368893623352051
8060, 0.12867498397827148
8070, 0.12993788719177246
8080, 0.1392807960510254
8090, 0.14068984985351562
8100, 0.11602997779846191
8110, 0.1318678855895996
8120, 0.15583276748657227
8130, 0.12579083442687988
8140, 0.12602496147155762
8150, 0.13689303398132324
8160, 0.14425110816955566
8170, 0.14603710174560547
8180, 0.12399697303771973
8190, 0.11939406394958496
8200, 0.12422609329223633
8210, 0.150864839553833
8220, 0.11479997634887695
8230, 0.1265583038330078
8240, 0.12933015823364258
8250, 0.13502192497253418
8260, 0.133774995803833
8270, 0.13050580024719238
8280, 0.11799407005310059
8290, 0.12799310684204102
8300, 0.132155179977417
8310, 0.11853599548339844
8320, 0.12779903411865234
8330, 0.13560104370117188
8340, 0.11692285537719727
8350, 0.12263679504394531
8360, 0.1318950653076172
8370, 0.13684582710266113
8380, 0.14199328422546387
8390, 0.14447999000549316
8400, 0.12929511070251465
8410, 0.12612009048461914
8420, 0.13472414016723633
8430, 0.11810779571533203
8440, 0.11791300773620605
8450, 0.13053584098815918
8460, 0.14046311378479004
8470, 0.12618803977966309
8480, 0.11642193794250488
8490, 0.13667893409729004
8500, 0.13451480865478516
8510, 0.12734127044677734
8520, 0.13885998725891113
8530, 0.12700891494750977
8540, 0.13133907318115234
8550, 0.1361401081085205
8560, 0.145888090133667
8570, 0.15321969985961914
8580, 0.11565971374511719
8590, 0.1373119354248047
8600, 0.11336398124694824
8610, 0.12154984474182129
8620, 0.1295640468597412
8630, 0.13015007972717285
8640, 0.11861681938171387
8650, 0.13520431518554688
8660, 0.14841604232788086
8670, 0.1348123550415039
8680, 0.12854719161987305
8690, 0.13900399208068848
8700, 0.13351798057556152
8710, 0.1280057430267334
8720, 0.12122297286987305
8730, 0.13841676712036133
8740, 0.13019013404846191
8750, 0.13109397888183594
8760, 0.1463320255279541
8770, 0.14235210418701172
8780, 0.12271404266357422
8790, 0.13441896438598633
8800, 0.14232802391052246
8810, 0.13135623931884766
8820, 0.14123964309692383
8830, 0.1366720199584961
8840, 0.15352797508239746
8850, 0.13551688194274902
8860, 0.13114523887634277
8870, 0.1334390640258789
8880, 0.13559603691101074
8890, 0.1282639503479004
8900, 0.13781309127807617
8910, 0.1445932388305664
8920, 0.1404743194580078
8930, 0.13140082359313965
8940, 0.130767822265625
8950, 0.1638028621673584
8960, 0.15840601921081543
8970, 0.13835597038269043
8980, 0.15067529678344727
8990, 0.15360784530639648
9000, 0.13653206825256348
9010, 0.15050983428955078
9020, 0.16671991348266602
9030, 0.14378690719604492
9040, 0.13872623443603516
9050, 0.1435539722442627
9060, 0.1687030792236328
9070, 0.1414179801940918
9080, 0.14479517936706543
9090, 0.14189791679382324
9100, 0.14837980270385742
9110, 0.13202905654907227
9120, 0.14812898635864258
9130, 0.15888309478759766
9140, 0.1697540283203125
9150, 0.1537160873413086
9160, 0.13635873794555664
9170, 0.1377420425415039
9180, 0.16204309463500977
9190, 0.15049195289611816
9200, 0.14293885231018066
9210, 0.13590621948242188
9220, 0.14095306396484375
9230, 0.18032479286193848
9240, 0.13851308822631836
9250, 0.1406691074371338
9260, 0.1475081443786621
9270, 0.16371417045593262
9280, 0.14669489860534668
9290, 0.14811182022094727
9300, 0.17149806022644043
9310, 0.17299389839172363
9320, 0.15903878211975098
9330, 0.15425705909729004
9340, 0.1446831226348877
9350, 0.16176509857177734
9360, 0.17256617546081543
9370, 0.15302300453186035
9380, 0.1761159896850586
9390, 0.1531221866607666
9400, 0.17113494873046875
9410, 0.18279004096984863
9420, 0.1407151222229004
9430, 0.14627599716186523
9440, 0.13454508781433105
9450, 0.14617490768432617
9460, 0.11758017539978027
9470, 0.12644720077514648
9480, 0.13645195960998535
9490, 0.1578829288482666
9500, 0.1648728847503662
9510, 0.15917706489562988
9520, 0.15404176712036133
9530, 0.17795467376708984
9540, 0.15607285499572754
9550, 0.3362710475921631
9560, 0.15331816673278809
9570, 0.19694900512695312
9580, 0.18592286109924316
9590, 0.17558503150939941
9600, 0.16197609901428223
9610, 0.15692806243896484
9620, 0.16820383071899414
9630, 0.16815614700317383
9640, 0.1870262622833252
9650, 0.16415810585021973
9660, 0.15619301795959473
9670, 0.15985488891601562
9680, 0.17213106155395508
9690, 0.17725110054016113
9700, 0.1536848545074463
9710, 0.1557619571685791
9720, 0.1475369930267334
9730, 0.14432406425476074
9740, 0.15860819816589355
9750, 0.16886115074157715
9760, 0.15996694564819336
9770, 0.15236783027648926
9780, 0.1810302734375
9790, 0.1824791431427002
9800, 0.17355704307556152
9810, 0.16635584831237793
9820, 0.1779639720916748
9830, 0.15390801429748535
9840, 0.17648005485534668
9850, 0.15605783462524414
9860, 0.11995077133178711
9870, 0.13757824897766113
9880, 0.17421317100524902
9890, 0.13398289680480957
9900, 0.14645099639892578
9910, 0.15344691276550293
9920, 0.12068891525268555
9930, 0.1300969123840332
9940, 0.1793830394744873
9950, 0.14229822158813477
9960, 0.20063209533691406
9970, 0.17687201499938965
9980, 0.20761489868164062
9990, 0.16630792617797852
10000, 0.2274789810180664
10200, 0.1388998031616211
10400, 0.12239718437194824
10600, 0.1558699607849121
10800, 0.14746308326721191
11000, 0.1694319248199463
11200, 0.16818690299987793
11400, 0.1639089584350586
11600, 0.16787505149841309
11800, 0.18340182304382324
12000, 0.18104171752929688
12200, 0.1801011562347412
12400, 0.23540115356445312
12600, 0.2662792205810547
12800, 0.24368810653686523
13000, 0.24814319610595703
13200, 0.2711451053619385
13400, 0.2635509967803955
13600, 0.27369022369384766
13800, 0.28986287117004395
14000, 0.3269309997558594
14200, 0.3045840263366699
14400, 0.3020009994506836
14600, 0.3006138801574707
14800, 0.32248592376708984
15000, 0.32061004638671875
15200, 0.311906099319458
15400, 0.34607505798339844
15600, 0.334244966506958
15800, 0.33924198150634766
16000, 0.3434867858886719
16200, 0.35570311546325684
16400, 0.37519097328186035
16600, 0.38295507431030273
16800, 0.33558106422424316
17000, 0.42149996757507324
17200, 0.3744640350341797
17400, 0.39466381072998047
17600, 0.4042510986328125
17800, 0.4086310863494873
18000, 0.4025259017944336
18200, 0.38726115226745605
18400, 0.4357149600982666
18600, 0.43242597579956055
18800, 0.4126880168914795
19000, 0.43373990058898926
19200, 0.4420459270477295
19400, 0.41841888427734375
19600, 0.4562351703643799
19800, 0.46013474464416504
20000, 0.4496941566467285
20200, 0.44779276847839355
20400, 0.4452860355377197
20600, 0.47264981269836426
20800, 0.4634897708892822
21000, 0.5055248737335205
21200, 0.4799790382385254
21400, 0.5022671222686768
21600, 0.4608759880065918
21800, 0.3880157470703125
22000, 0.5081119537353516
22200, 0.4612617492675781
22400, 0.5311069488525391
22600, 0.5126678943634033
22800, 0.48399806022644043
23000, 0.5207266807556152
23200, 0.4935901165008545
23400, 0.49324798583984375
23600, 0.5135781764984131
23800, 0.5436511039733887
24000, 0.49859189987182617
24200, 0.5384657382965088
24400, 0.5685880184173584
24600, 0.5750091075897217
24800, 0.5595378875732422
25000, 0.9009981155395508
26000, 0.7068979740142822
27000, 0.7872998714447021
28000, 0.8887438774108887
29000, 0.7253031730651855
30000, 0.7021141052246094
31000, 0.9324009418487549
32000, 0.8186430931091309
33000, 0.7987692356109619
34000, 0.9721870422363281
35000, 0.9215009212493896
36000, 1.1692430973052979
37000, 1.0174942016601562
38000, 1.2291419506072998
39000, 1.1234629154205322
40000, 1.4534032344818115


